dataset_indexhtml_path,file_name,artist,title,instrument,has_dadagp_txt,has_gp5,has_tabvae_csv,has_scalevae_csv,has_wav,has_xml,has_pdf,dadagp_num_lines,dadagp_num_measures,dadagp_total_wait_ticks,dadagp_total_note_ticks,dadagp_note_density,normalized_ticks_per_measure,xml_num_measures,tabvae_num_rows,tabvae_num_cols,scalevae_num_rows,scalevae_num_cols,scalevae_total_quarter_length,scalevae_midi_range_min,scalevae_midi_range_max,scalevae_appear_midi_min,scalevae_appear_midi_max,wav_length_sec,wav_num_samples,wav_sample_rate
96,Intro16-DadaGP-v1.0\analysis_result\htmls\00096.html,870621345 - Remember Me_clean0,870621345,Remember Me,clean0,1,1,1,1,1,1,1,795,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,43,70,51.0,2249100,44100
97,Intro16-DadaGP-v1.0\analysis_result\htmls\00097.html,870621345 - The End Of An Happy Time_clean0,870621345,The End Of An Happy Time,clean0,1,1,1,1,1,1,1,509,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,51,74,41.398979591836735,1825695,44100
98,Intro16-DadaGP-v1.0\analysis_result\htmls\00098.html,870621345 - Through The Shadows_distorted1,870621345,Through The Shadows,distorted1,1,1,1,1,1,1,1,285,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,67,22.2,979020,44100
99,Intro16-DadaGP-v1.0\analysis_result\htmls\00099.html,870621345 - Trust_distorted0,870621345,Trust,distorted0,1,1,1,1,1,1,1,277,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,44,52,20.453990929705217,902021,44100
100,Intro16-DadaGP-v1.0\analysis_result\htmls\00100.html,870621345 - Weakness_clean0,870621345,Weakness,clean0,1,1,1,1,1,1,1,393,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,67,35.0,1543500,44100
101,Intro16-DadaGP-v1.0\analysis_result\htmls\00101.html,88 Fingers Louie - Go Away_distorted0,88 Fingers Louie,Go Away,distorted0,1,1,1,1,1,1,1,507,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,41,62,24.332993197278913,1073085,44100
102,Intro16-DadaGP-v1.0\analysis_result\htmls\00102.html,88 Fingers Louie - Tomorrow Starts Today_distorted0,88 Fingers Louie,Tomorrow Starts Today,distorted0,1,1,1,1,1,1,1,569,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,47,69,19.0,837900,44100
103,Intro16-DadaGP-v1.0\analysis_result\htmls\00103.html,88 Fingers Louie - Won't Stay Late_distorted0,88 Fingers Louie,Won't Stay Late,distorted0,1,1,1,1,1,1,1,445,16,61440,60960,0.9921875,3840.0,16,12,512,142,256,64.0,34,104,40,64,23.20997732426304,1023560,44100
104,Intro16-DadaGP-v1.0\analysis_result\htmls\00104.html,88 Fingers Louie - Worst Man Won_distorted0,88 Fingers Louie,Worst Man Won,distorted0,1,1,1,1,1,1,1,735,16,61440,59520,0.96875,3840.0,16,12,512,142,256,64.0,34,104,41,69,30.42798185941043,1341874,44100
105,Intro16-DadaGP-v1.0\analysis_result\htmls\00105.html,8stops7 - Question Everything_clean0,8stops7,Question Everything,clean0,1,1,1,1,1,1,1,745,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,41,67,45.66598639455783,2013870,44100
106,Intro16-DadaGP-v1.0\analysis_result\htmls\00106.html,A - Better Off With Him_distorted1,A,Better Off With Him,distorted1,1,1,1,1,1,1,1,522,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,43,62,26.998979591836736,1190655,44100
107,Intro16-DadaGP-v1.0\analysis_result\htmls\00107.html,A - Monkey Kong_distorted0,A,Monkey Kong,distorted0,1,1,1,1,1,1,1,461,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,64,23.20997732426304,1023560,44100
108,Intro16-DadaGP-v1.0\analysis_result\htmls\00108.html,A - Nothing_clean0,A,Nothing,clean0,1,1,1,1,1,1,1,123,16,61440,46080,0.75,3840.0,16,12,512,142,256,64.0,34,104,62,81,26.998979591836736,1190655,44100
109,Intro16-DadaGP-v1.0\analysis_result\htmls\00109.html,A Perfect Circle - A Stranger_clean0,A Perfect Circle,A Stranger,clean0,1,1,1,1,1,1,1,250,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,44,68,35.0,1543500,44100
110,Intro16-DadaGP-v1.0\analysis_result\htmls\00110.html,A Perfect Circle - Wake The Dead_clean0,A Perfect Circle,Wake The Dead,clean0,1,1,1,1,1,1,1,581,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,50,71,35.0,1543500,44100
111,Intro16-DadaGP-v1.0\analysis_result\htmls\00111.html,"A, Dominique - Je T'ai Toujours Aim_e_clean0","A, Dominique",Je T'ai Toujours Aim_e,clean0,1,1,1,1,1,1,1,543,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,43,67,32.53798185941043,1434925,44100
112,Intro16-DadaGP-v1.0\analysis_result\htmls\00112.html,"A, Dominique - Je t_'ai toujours aimCe_clean0","A, Dominique",Je t_'ai toujours aimCe,clean0,1,1,1,1,1,1,1,541,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,43,67,32.53798185941043,1434925,44100
113,Intro16-DadaGP-v1.0\analysis_result\htmls\00113.html,"A, Dominique - Le mCtier de faussaire_clean0","A, Dominique",Le mCtier de faussaire,clean0,1,1,1,1,1,1,1,229,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,47,55,35.0,1543500,44100
114,Intro16-DadaGP-v1.0\analysis_result\htmls\00114.html,"A, Dominique - Tutti va bene_clean0","A, Dominique",Tutti va bene,clean0,1,1,1,1,1,1,1,323,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,42,54,37.90897959183673,1671786,44100
115,Intro16-DadaGP-v1.0\analysis_result\htmls\00115.html,A-ha - Take On Me_clean0,A-ha,Take On Me,clean0,1,1,1,1,1,1,1,415,16,61440,48000,0.78125,3840.0,16,12,512,142,256,64.0,34,104,53,69,24.332993197278913,1073085,44100
116,Intro16-DadaGP-v1.0\analysis_result\htmls\00116.html,A-YUE & FreeNight - Freedom_distorted0,A-YUE & FreeNight,Freedom,distorted0,1,1,1,1,1,1,1,405,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,58,30.42798185941043,1341874,44100
117,Intro16-DadaGP-v1.0\analysis_result\htmls\00117.html,A.C.A_clean0,Unknown,A.C.A,clean0,1,0,1,1,0,0,0,1085,16,61440,61440,1.0,3840.0,0,12,512,142,256,64.0,34,104,40,58,0,0,0
118,Intro16-DadaGP-v1.0\analysis_result\htmls\00118.html,A.C.A_distorted0,Unknown,A.C.A,distorted0,1,0,1,1,0,0,0,369,16,61440,61440,1.0,3840.0,0,12,512,142,256,64.0,34,104,40,58,0,0,0
119,Intro16-DadaGP-v1.0\analysis_result\htmls\00119.html,AA Le Composer - Extremist_distorted0,AA Le Composer,Extremist,distorted0,1,1,1,1,1,1,1,491,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,43,65,28.6,1261260,44100
120,Intro16-DadaGP-v1.0\analysis_result\htmls\00120.html,AALA - AALA Song_clean0,AALA,AALA Song,clean0,1,1,1,1,1,1,1,459,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,69,22.2,979020,44100
121,Intro16-DadaGP-v1.0\analysis_result\htmls\00121.html,AALA - Again_clean0,AALA,Again,clean0,1,1,1,1,1,1,1,560,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,67,35.0,1543500,44100
122,Intro16-DadaGP-v1.0\analysis_result\htmls\00122.html,AALA - Bass_distorted0,AALA,Bass,distorted0,1,1,1,1,1,1,1,302,16,61440,45600,0.7421875,3840.0,16,12,512,142,256,64.0,34,104,40,67,37.90897959183673,1671786,44100
123,Intro16-DadaGP-v1.0\analysis_result\htmls\00123.html,AALA - Double Bass_distorted0,AALA,Double Bass,distorted0,1,1,1,1,1,1,1,205,16,61440,38400,0.625,3840.0,16,12,512,142,256,64.0,34,104,40,69,37.90897959183673,1671786,44100
124,Intro16-DadaGP-v1.0\analysis_result\htmls\00124.html,AALA - Mi II (Remix)_clean0,AALA,Mi II (Remix),clean0,1,1,1,1,1,1,1,512,16,61440,57600,0.9375,3840.0,16,12,512,142,256,64.0,34,104,43,72,32.53798185941043,1434925,44100
125,Intro16-DadaGP-v1.0\analysis_result\htmls\00125.html,AALA - Nex One_distorted0,AALA,Nex One,distorted0,1,1,1,1,1,1,1,346,16,61440,49920,0.8125,3840.0,16,12,512,142,256,64.0,34,104,45,66,25.58798185941043,1128430,44100
126,Intro16-DadaGP-v1.0\analysis_result\htmls\00126.html,Abba - Gimme! Gimme! Gimme!_distorted1,Abba,Gimme! Gimme! Gimme!,distorted1,1,1,1,1,1,1,1,377,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,43,62,35.0,1543500,44100
127,Intro16-DadaGP-v1.0\analysis_result\htmls\00127.html,"ABBA - Money, Money, Money_clean0",ABBA,"Money, Money, Money",clean0,1,1,1,1,1,1,1,424,16,61440,57600,0.9375,3840.0,16,12,512,142,256,64.0,34,104,45,76,35.0,1543500,44100
128,Intro16-DadaGP-v1.0\analysis_result\htmls\00128.html,"Abba - Money,Money,Money_clean0",Abba,"Money,Money,Money",clean0,1,1,1,1,1,1,1,547,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,71,36.81798185941043,1623673,44100
129,Intro16-DadaGP-v1.0\analysis_result\htmls\00129.html,Abba Christis - Este Mundo Cruel_clean0,Abba Christis,Este Mundo Cruel,clean0,1,1,1,1,1,1,1,681,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,43,67,51.0,2249100,44100
130,Intro16-DadaGP-v1.0\analysis_result\htmls\00130.html,Abdelaziz Eleroui - Bande De La Serie_clean0,Abdelaziz Eleroui,Bande De La Serie,clean0,1,1,1,1,1,1,1,237,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,58,70,32.53798185941043,1434925,44100
131,Intro16-DadaGP-v1.0\analysis_result\htmls\00131.html,"Abelha, Kid - L-grimas e chuva_clean0","Abelha, Kid",L-grimas e chuva,clean0,1,1,1,1,1,1,1,407,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,41,65,35.0,1543500,44100
132,Intro16-DadaGP-v1.0\analysis_result\htmls\00132.html,Abhinanda - Darkness Of Ignorance_distorted0,Abhinanda,Darkness Of Ignorance,distorted0,1,1,1,1,1,1,1,461,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,62,51.0,2249100,44100
133,Intro16-DadaGP-v1.0\analysis_result\htmls\00133.html,Abhinanda - Rising Fire_distorted0,Abhinanda,Rising Fire,distorted0,1,1,1,1,1,1,1,559,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,60,37.90897959183673,1671786,44100
134,Intro16-DadaGP-v1.0\analysis_result\htmls\00134.html,Abhor - Incumbent Grief_distorted0,Abhor,Incumbent Grief,distorted0,1,1,1,1,1,1,1,121,16,61440,51840,0.84375,3840.0,16,12,512,142,256,64.0,34,104,52,67,35.0,1543500,44100
135,Intro16-DadaGP-v1.0\analysis_result\htmls\00135.html,Abigor - The Prophecy_clean0,Abigor,The Prophecy,clean0,1,1,1,1,1,1,1,277,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,47,61,35.0,1543500,44100
136,Intro16-DadaGP-v1.0\analysis_result\htmls\00136.html,Ablablas (Les) - Aureblues_clean0,Ablablas (Les),Aureblues,clean0,1,1,1,1,1,1,1,440,16,61440,60480,0.984375,3840.0,16,12,512,142,256,64.0,34,104,40,71,41.398979591836735,1825695,44100
137,Intro16-DadaGP-v1.0\analysis_result\htmls\00137.html,Aborted - Methiculous Invagination_distorted0,Aborted,Methiculous Invagination,distorted0,1,1,1,1,1,1,1,492,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,35,53,35.0,1543500,44100
138,Intro16-DadaGP-v1.0\analysis_result\htmls\00138.html,abraxas - The First_clean0,abraxas,The First,clean0,1,1,1,1,1,1,1,369,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,42,68,41.398979591836735,1825695,44100
139,Intro16-DadaGP-v1.0\analysis_result\htmls\00139.html,abraxas - The Second_distorted0,abraxas,The Second,distorted0,1,1,1,1,1,1,1,334,16,61440,59040,0.9609375,3840.0,16,12,512,142,256,64.0,34,104,40,61,35.0,1543500,44100
140,Intro16-DadaGP-v1.0\analysis_result\htmls\00140.html,Absurd - Raubritter_clean0,Absurd,Raubritter,clean0,1,1,1,1,1,1,1,675,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,65,26.998979591836736,1190655,44100
141,Intro16-DadaGP-v1.0\analysis_result\htmls\00141.html,Absurd - Stahl Blitzt Kalt_distorted0,Absurd,Stahl Blitzt Kalt,distorted0,1,1,1,1,1,1,1,173,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,55,63,26.998979591836736,1190655,44100
142,Intro16-DadaGP-v1.0\analysis_result\htmls\00142.html,AC-DC - Ain't No Fun (Waiting Round To Be A Millionaire)_distorted0,AC-DC,Ain't No Fun (Waiting Round To Be A Millionaire),distorted0,1,1,1,1,1,1,1,269,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,43,62,35.0,1543500,44100
143,Intro16-DadaGP-v1.0\analysis_result\htmls\00143.html,AC-DC - Beating Around The Bush_distorted0,AC-DC,Beating Around The Bush,distorted0,1,1,1,1,1,1,1,238,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,52,17.768979591836736,783612,44100
144,Intro16-DadaGP-v1.0\analysis_result\htmls\00144.html,AC-DC - C.O.D_distorted0,AC-DC,C.O.D,distorted0,1,0,1,1,0,0,0,224,16,61440,61440,1.0,3840.0,0,12,512,142,256,64.0,34,104,40,52,0,0,0
145,Intro16-DadaGP-v1.0\analysis_result\htmls\00145.html,AC-DC - Can't Stop Rock 'n' Roll_distorted0,AC-DC,Can't Stop Rock 'n' Roll,distorted0,1,1,1,1,1,1,1,536,16,61440,60960,0.9921875,3840.0,16,12,512,142,256,64.0,34,104,43,64,47.0,2072700,44100
146,Intro16-DadaGP-v1.0\analysis_result\htmls\00146.html,AC-DC - Can't Stop Rock N' Roll_distorted0,AC-DC,Can't Stop Rock N' Roll,distorted0,1,1,1,1,1,1,1,410,16,61440,60480,0.984375,3840.0,16,12,512,142,256,64.0,34,104,43,66,51.0,2249100,44100
147,Intro16-DadaGP-v1.0\analysis_result\htmls\00147.html,AC-DC - Come And Get It_distorted0,AC-DC,Come And Get It,distorted0,1,1,1,1,1,1,1,369,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,43,62,51.0,2249100,44100
148,Intro16-DadaGP-v1.0\analysis_result\htmls\00148.html,AC-DC - Cover You In Oil_distorted0,AC-DC,Cover You In Oil,distorted0,1,1,1,1,1,1,1,653,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,67,41.398979591836735,1825695,44100
149,Intro16-DadaGP-v1.0\analysis_result\htmls\00149.html,AC-DC - Dirty Deeds Done Dirt Cheap_distorted0,AC-DC,Dirty Deeds Done Dirt Cheap,distorted0,1,1,1,1,1,1,1,407,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,68,30.42798185941043,1341874,44100
150,Intro16-DadaGP-v1.0\analysis_result\htmls\00150.html,AC-DC - Flick Of The Switch_distorted0,AC-DC,Flick Of The Switch,distorted0,1,1,1,1,1,1,1,287,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,41,62,35.0,1543500,44100
151,Intro16-DadaGP-v1.0\analysis_result\htmls\00151.html,AC-DC - Fling Thing_distorted0,AC-DC,Fling Thing,distorted0,1,1,1,1,1,1,1,226,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,43,67,30.42798185941043,1341874,44100
152,Intro16-DadaGP-v1.0\analysis_result\htmls\00152.html,AC-DC - Fly On The Wall_distorted0,AC-DC,Fly On The Wall,distorted0,1,1,1,1,1,1,1,467,16,61440,57120,0.9296875,3840.0,16,12,512,142,256,64.0,34,104,43,67,35.0,1543500,44100
153,Intro16-DadaGP-v1.0\analysis_result\htmls\00153.html,AC-DC - Gimme A Bullet_distorted0,AC-DC,Gimme A Bullet,distorted0,1,1,1,1,1,1,1,309,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,57,35.0,1543500,44100
154,Intro16-DadaGP-v1.0\analysis_result\htmls\00154.html,AC-DC - Heatseeker_distorted0,AC-DC,Heatseeker,distorted0,1,1,1,1,1,1,1,318,16,61440,58560,0.953125,3840.0,16,12,512,142,256,64.0,34,104,44,63,25.58798185941043,1128430,44100
155,Intro16-DadaGP-v1.0\analysis_result\htmls\00155.html,AC-DC - If You Want Blood (You've Got It)_distorted1,AC-DC,If You Want Blood (You've Got It),distorted1,1,1,1,1,1,1,1,549,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,67,30.42798185941043,1341874,44100
156,Intro16-DadaGP-v1.0\analysis_result\htmls\00156.html,AC-DC - Inject The Venom_distorted0,AC-DC,Inject The Venom,distorted0,1,1,1,1,1,1,1,315,16,61440,37920,0.6171875,3840.0,16,12,512,142,256,64.0,34,104,40,62,45.66598639455783,2013870,44100
157,Intro16-DadaGP-v1.0\analysis_result\htmls\00157.html,AC-DC - It's A Long Way To The Top (If You Wanna Rock 'n' Roll)_distorted1,AC-DC,It's A Long Way To The Top (If You Wanna Rock 'n' Roll),distorted1,1,1,1,1,1,1,1,188,16,61440,59520,0.96875,3840.0,16,12,512,142,256,64.0,34,104,45,57,30.42798185941043,1341874,44100
158,Intro16-DadaGP-v1.0\analysis_result\htmls\00158.html,AC-DC - Jailbreak_distorted2,AC-DC,Jailbreak,distorted2,1,1,1,1,1,1,1,403,16,61440,58080,0.9453125,3840.0,16,12,512,142,256,64.0,34,104,40,57,32.53798185941043,1434925,44100
159,Intro16-DadaGP-v1.0\analysis_result\htmls\00159.html,AC-DC - Moneytalks_distorted0,AC-DC,Moneytalks,distorted0,1,1,1,1,1,1,1,331,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,43,72,35.0,1543500,44100
160,Intro16-DadaGP-v1.0\analysis_result\htmls\00160.html,AC-DC - Nervous Shakedown_distorted0,AC-DC,Nervous Shakedown,distorted0,1,1,1,1,1,1,1,555,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,62,41.398979591836735,1825695,44100
161,Intro16-DadaGP-v1.0\analysis_result\htmls\00161.html,AC-DC - Night Of The Long Knives_distorted0,AC-DC,Night Of The Long Knives,distorted0,1,1,1,1,1,1,1,309,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,67,39.653990929705216,1748741,44100
162,Intro16-DadaGP-v1.0\analysis_result\htmls\00162.html,AC-DC - Overdose_distorted1,AC-DC,Overdose,distorted1,1,1,1,1,1,1,1,341,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,62,35.0,1543500,44100
163,Intro16-DadaGP-v1.0\analysis_result\htmls\00163.html,AC-DC - Problem Child_distorted0,AC-DC,Problem Child,distorted0,1,1,1,1,1,1,1,226,16,61440,59040,0.9609375,3840.0,16,12,512,142,256,64.0,34,104,45,57,30.42798185941043,1341874,44100
164,Intro16-DadaGP-v1.0\analysis_result\htmls\00164.html,AC-DC - Shot Down In Flames_distorted0,AC-DC,Shot Down In Flames,distorted0,1,1,1,1,1,1,1,216,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,69,32.53798185941043,1434925,44100
165,Intro16-DadaGP-v1.0\analysis_result\htmls\00165.html,AC-DC - Sink The Pink_distorted0,AC-DC,Sink The Pink,distorted0,1,1,1,1,1,1,1,383,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,41,67,35.0,1543500,44100
166,Intro16-DadaGP-v1.0\analysis_result\htmls\00166.html,AC-DC - Thunderstruck(live At Donington)_distorted1,AC-DC,Thunderstruck(live At Donington),distorted1,1,1,1,1,1,1,1,457,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,47,59,30.42798185941043,1341874,44100
167,Intro16-DadaGP-v1.0\analysis_result\htmls\00167.html,AC-DC - Who Made Who_distorted1,AC-DC,Who Made Who,distorted1,1,1,1,1,1,1,1,627,16,61440,59520,0.96875,3840.0,16,12,512,142,256,64.0,34,104,45,74,35.0,1543500,44100
168,Intro16-DadaGP-v1.0\analysis_result\htmls\00168.html,AC-DC - Whole Lotta Rosie_distorted2,AC-DC,Whole Lotta Rosie,distorted2,1,1,1,1,1,1,1,446,16,61440,60960,0.9921875,3840.0,16,12,512,142,256,64.0,34,104,55,74,22.2,979020,44100
169,Intro16-DadaGP-v1.0\analysis_result\htmls\00169.html,AC-DC - You Ain't Got A Hold On Me_distorted1,AC-DC,You Ain't Got A Hold On Me,distorted1,1,1,1,1,1,1,1,271,16,61440,58080,0.9453125,3840.0,16,12,512,142,256,64.0,34,104,43,62,32.53798185941043,1434925,44100
170,Intro16-DadaGP-v1.0\analysis_result\htmls\00170.html,AC-DC - You Shook Me All Night Long_distorted1,AC-DC,You Shook Me All Night Long,distorted1,1,1,1,1,1,1,1,474,16,61440,58080,0.9453125,3840.0,16,12,512,142,256,64.0,34,104,43,69,35.0,1543500,44100
171,Intro16-DadaGP-v1.0\analysis_result\htmls\00171.html,Accept - All Or Nothing_distorted1,Accept,All Or Nothing,distorted1,1,1,1,1,1,1,1,231,16,61440,59040,0.9609375,3840.0,16,12,512,142,256,64.0,34,104,43,62,41.398979591836735,1825695,44100
172,Intro16-DadaGP-v1.0\analysis_result\htmls\00172.html,Accept - Amamos La Vida_distorted0,Accept,Amamos La Vida,distorted0,1,1,1,1,1,1,1,192,16,61440,34080,0.5546875,3840.0,16,12,512,142,256,64.0,34,104,66,97,41.398979591836735,1825695,44100
173,Intro16-DadaGP-v1.0\analysis_result\htmls\00173.html,Accept - Balls To The Wall (Live)_distorted0,Accept,Balls To The Wall (Live),distorted0,1,1,1,1,1,1,1,329,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,70,35.0,1543500,44100
174,Intro16-DadaGP-v1.0\analysis_result\htmls\00174.html,Accept - Balls To The Wall_distorted2,Accept,Balls To The Wall,distorted2,1,1,1,1,1,1,1,365,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,50,88,35.0,1543500,44100
175,Intro16-DadaGP-v1.0\analysis_result\htmls\00175.html,Accept - Breaker_distorted0,Accept,Breaker,distorted0,1,1,1,1,1,1,1,513,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,67,35.0,1543500,44100
176,Intro16-DadaGP-v1.0\analysis_result\htmls\00176.html,Accept - China Lady_distorted1,Accept,China Lady,distorted1,1,1,1,1,1,1,1,121,16,61440,31680,0.515625,3840.0,16,12,512,142,256,64.0,34,104,50,88,28.6,1261260,44100
177,Intro16-DadaGP-v1.0\analysis_result\htmls\00177.html,Accept - Don't Go Stealing My Soul Away_distorted1,Accept,Don't Go Stealing My Soul Away,distorted1,1,1,1,1,1,1,1,245,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,67,32.53798185941043,1434925,44100
178,Intro16-DadaGP-v1.0\analysis_result\htmls\00178.html,Accept - Fast As A Shark_distorted0,Accept,Fast As A Shark,distorted0,1,1,1,1,1,1,1,594,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,60,30.42798185941043,1341874,44100
179,Intro16-DadaGP-v1.0\analysis_result\htmls\00179.html,Accept - Flash Rocking Man_distorted0,Accept,Flash Rocking Man,distorted0,1,1,1,1,1,1,1,333,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,62,24.332993197278913,1073085,44100
180,Intro16-DadaGP-v1.0\analysis_result\htmls\00180.html,Accept - Guardian Of The Night_distorted0,Accept,Guardian Of The Night,distorted0,1,1,1,1,1,1,1,185,16,61440,58560,0.953125,3840.0,16,12,512,142,256,64.0,34,104,40,64,32.53798185941043,1434925,44100
181,Intro16-DadaGP-v1.0\analysis_result\htmls\00181.html,Accept - Head Over Heels_distorted1,Accept,Head Over Heels,distorted1,1,1,1,1,1,1,1,327,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,44,83,41.398979591836735,1825695,44100
182,Intro16-DadaGP-v1.0\analysis_result\htmls\00182.html,Accept - Hellhammer_distorted0,Accept,Hellhammer,distorted0,1,1,1,1,1,1,1,297,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,45,61,26.998979591836736,1190655,44100
183,Intro16-DadaGP-v1.0\analysis_result\htmls\00183.html,Accept - I Don't Wanna Be Like You_distorted1,Accept,I Don't Wanna Be Like You,distorted1,1,1,1,1,1,1,1,234,16,61440,58560,0.953125,3840.0,16,12,512,142,256,64.0,34,104,40,62,35.0,1543500,44100
184,Intro16-DadaGP-v1.0\analysis_result\htmls\00184.html,Accept - I Don_'t Wanna Be Like You_distorted0,Accept,I Don_'t Wanna Be Like You,distorted0,1,1,1,1,1,1,1,267,16,61440,55680,0.90625,3840.0,16,12,512,142,256,64.0,34,104,40,59,35.0,1543500,44100
185,Intro16-DadaGP-v1.0\analysis_result\htmls\00185.html,Accept - I Wanna Be No Hero_distorted0,Accept,I Wanna Be No Hero,distorted0,1,1,1,1,1,1,1,249,16,61440,57600,0.9375,3840.0,16,12,512,142,256,64.0,34,104,43,67,30.42798185941043,1341874,44100
186,Intro16-DadaGP-v1.0\analysis_result\htmls\00186.html,Accept - I'M a Rebel_distorted1,Accept,I'M a Rebel,distorted1,1,1,1,1,1,1,1,287,16,61440,57120,0.9296875,3840.0,16,12,512,142,256,64.0,34,104,44,64,28.6,1261260,44100
187,Intro16-DadaGP-v1.0\analysis_result\htmls\00187.html,Accept - Just By My Own_distorted1,Accept,Just By My Own,distorted1,1,1,1,1,1,1,1,181,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,41,62,41.398979591836735,1825695,44100
188,Intro16-DadaGP-v1.0\analysis_result\htmls\00188.html,Accept - London Leatherboys_distorted0,Accept,London Leatherboys,distorted0,1,1,1,1,1,1,1,404,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,64,41.398979591836735,1825695,44100
189,Intro16-DadaGP-v1.0\analysis_result\htmls\00189.html,Accept - Losers And Winners_distorted1,Accept,Losers And Winners,distorted1,1,1,1,1,1,1,1,273,16,61440,61440,1.0,3840.0,16,12,512,142,256,64.0,34,104,40,62,23.20997732426304,1023560,44100
